frame,time_s,raw_x,raw_y,mm_per_pixel,tracking_source,tracking_confidence,tags_tracked,tag_ids,tag_sources,pose_x,pose_y,pose_z,pose_err,video_frame
858,4.6833,580.5,1409.0,0.119056,opencv,0.1,1,5,5:opencv,4.822,53.456,,,1124
859,4.6875,579.5,1418.0,0.119056,opencv,0.1,1,5,5:opencv,4.703,54.528,,,1125
877,4.7625,565.25,1030.17,0.11926,apriltag,1.0,1,5,5:apriltag,2.906,8.187,169.866,0.0,1143
878,4.7667,563.0,1003.5,0.11926,opencv,0.967,1,5,5:opencv,2.743,5.188,,,1144
879,4.7708,561.0,978.5,0.11926,opencv,0.933,1,5,5:opencv,2.504,2.206,,,1145
880,4.775,561.0,952.5,0.11926,opencv,0.9,1,5,5:opencv,2.504,-0.894,,,1146
881,4.7792,560.0,926.5,0.11926,opencv,0.867,1,5,5:opencv,2.385,-3.995,,,1147
882,4.7833,561.36,901.14,0.119871,apriltag,1.0,1,5,5:apriltag,2.377,-6.941,171.875,0.0,1148
883,4.7875,559.5,875.42,0.120408,apriltag,1.0,1,5,5:apriltag,2.234,-10.044,171.99,0.0,1149
884,4.7917,556.5,849.5,0.120408,opencv,0.967,1,5,5:opencv,1.987,-13.305,,,1150
885,4.7958,555.5,824.5,0.120408,opencv,0.933,1,5,5:opencv,1.866,-16.315,,,1151
886,4.8,554.5,798.5,0.120408,opencv,0.9,1,5,5:opencv,1.746,-19.446,,,1152
887,4.8042,553.5,772.5,0.120408,opencv,0.867,1,5,5:opencv,1.626,-22.576,,,1153
888,4.8083,552.5,747.5,0.120408,opencv,0.833,1,5,5:opencv,1.505,-25.587,,,1154
889,4.8125,551.5,721.5,0.120408,opencv,0.8,1,5,5:opencv,1.385,-28.717,,,1155
890,4.8167,550.5,695.5,0.120408,opencv,0.767,1,5,5:opencv,1.264,-31.848,,,1156
891,4.8208,548.5,670.5,0.120408,opencv,0.733,1,5,5:opencv,1.023,-34.858,,,1157
892,4.825,547.5,644.5,0.120408,opencv,0.7,1,5,5:opencv,0.903,-37.989,,,1158
893,4.8292,546.5,618.5,0.120408,opencv,0.667,1,5,5:opencv,0.783,-41.119,,,1159
894,4.8333,546.02,590.75,0.119847,apriltag,1.0,1,5,5:apriltag,0.846,-43.943,172.942,0.0,1160
895,4.8375,545.5,564.0,0.119847,opencv,0.967,1,5,5:opencv,0.659,-47.459,,,1161
896,4.8417,545.5,537.0,0.119847,opencv,0.933,1,5,5:opencv,0.659,-50.695,,,1162
897,4.8458,544.5,511.0,0.119847,opencv,0.9,1,5,5:opencv,0.539,-53.811,,,1163
898,4.85,543.5,485.0,0.119847,opencv,0.867,1,5,5:opencv,0.419,-56.927,,,1164
899,4.8542,542.5,460.0,0.119847,opencv,0.833,1,5,5:opencv,0.3,-59.923,,,1165
900,4.8583,542.83,449.0,0.118574,apriltag,1.0,1,5,5:apriltag,0.326,-60.462,171.616,0.0,1166
901,4.8625,544.19,451.04,0.11845,apriltag,1.0,1,5,5:apriltag,0.481,-59.904,170.788,0.0,1167
902,4.8667,544.04,458.77,0.118077,apriltag,1.0,1,5,5:apriltag,0.505,-58.949,170.601,0.0,1168
903,4.8708,543.36,471.67,0.118504,apriltag,1.0,1,5,5:apriltag,0.364,-57.907,172.167,0.0,1169
904,4.875,541.47,489.54,0.118811,apriltag,1.0,1,5,5:apriltag,0.234,-55.834,172.143,0.0,1170
905,4.8792,543.31,511.65,0.118484,apriltag,1.0,1,5,5:apriltag,0.406,-53.101,171.742,0.0,1171
906,4.8833,544.5,535.0,0.118484,opencv,0.967,1,5,5:opencv,0.533,-50.356,,,1172
907,4.8875,546.5,561.0,0.118484,opencv,0.933,1,5,5:opencv,0.77,-47.275,,,1173
908,4.8917,547.5,588.0,0.118484,opencv,0.9,1,5,5:opencv,0.889,-44.076,,,1174
909,4.8958,546.5,615.0,0.118484,opencv,0.867,1,5,5:opencv,0.77,-40.877,,,1175
910,4.9,549.91,641.07,0.119753,apriltag,1.0,1,5,5:apriltag,1.112,-38.654,175.744,0.0,1176
911,4.9042,549.5,667.0,0.119753,opencv,0.967,1,5,5:opencv,1.138,-35.088,,,1177
912,4.9083,555.13,693.34,0.118711,apriltag,1.0,1,5,5:apriltag,1.493,-31.611,171.873,0.0,1178
913,4.9125,552.5,719.0,0.118711,opencv,0.967,1,5,5:opencv,1.484,-28.609,,,1179
914,4.9167,552.5,746.0,0.118711,opencv,0.933,1,5,5:opencv,1.484,-25.404,,,1180
915,4.9208,552.5,773.0,0.118711,opencv,0.9,1,5,5:opencv,1.484,-22.199,,,1181
916,4.925,553.5,799.0,0.118711,opencv,0.867,1,5,5:opencv,1.603,-19.113,,,1182
917,4.9292,555.5,826.0,0.118711,opencv,0.833,1,5,5:opencv,1.84,-15.907,,,1183
918,4.9333,556.5,852.0,0.118711,opencv,0.8,1,5,5:opencv,1.959,-12.821,,,1184
919,4.9375,557.5,878.0,0.118711,opencv,0.767,1,5,5:opencv,2.077,-9.734,,,1185
920,4.9417,558.5,905.0,0.118711,opencv,0.733,1,5,5:opencv,2.196,-6.529,,,1186
921,4.9458,559.5,932.0,0.118711,opencv,0.7,1,5,5:opencv,2.315,-3.324,,,1187
922,4.95,560.5,958.0,0.118711,opencv,0.667,1,5,5:opencv,2.434,-0.237,,,1188
923,4.9542,563.95,982.73,0.119832,apriltag,1.0,1,5,5:apriltag,2.752,2.728,173.664,0.0,1189
924,4.9583,563.0,1009.5,0.119832,opencv,0.967,1,5,5:opencv,2.756,5.932,,,1190
925,4.9625,564.0,1035.5,0.119832,opencv,0.933,1,5,5:opencv,2.876,9.047,,,1191
926,4.9667,565.0,1061.5,0.119832,opencv,0.9,1,5,5:opencv,2.996,12.163,,,1192
927,4.9708,566.0,1088.5,0.119832,opencv,0.867,1,5,5:opencv,3.116,15.398,,,1193
928,4.975,567.0,1114.5,0.119832,opencv,0.833,1,5,5:opencv,3.235,18.514,,,1194
929,4.9792,568.0,1140.5,0.119832,opencv,0.8,1,5,5:opencv,3.355,21.63,,,1195
930,4.9833,569.0,1167.5,0.119832,opencv,0.767,1,5,5:opencv,3.475,24.865,,,1196
931,4.9875,570.0,1193.5,0.119832,opencv,0.733,1,5,5:opencv,3.595,27.981,,,1197
932,4.9917,571.0,1219.5,0.119832,opencv,0.7,1,5,5:opencv,3.715,31.096,,,1198
933,4.9958,573.0,1245.5,0.119832,opencv,0.667,1,5,5:opencv,3.954,34.212,,,1199
934,5.0,574.0,1271.5,0.119832,opencv,0.633,1,5,5:opencv,4.074,37.328,,,1200
935,5.0042,574.0,1297.5,0.119832,opencv,0.6,1,5,5:opencv,4.074,40.443,,,1201
936,5.0083,576.0,1325.5,0.119832,opencv,0.567,1,5,5:opencv,4.314,43.799,,,1202
937,5.0125,577.0,1351.5,0.119832,opencv,0.533,1,5,5:opencv,4.434,46.914,,,1203
938,5.0167,579.0,1376.5,0.119832,opencv,0.5,1,5,5:opencv,4.673,49.91,,,1204
939,5.0208,579.0,1401.5,0.119832,opencv,0.467,1,5,5:opencv,4.673,52.906,,,1205
940,5.025,579.0,1418.5,0.119832,opencv,0.433,1,5,5:opencv,4.673,54.943,,,1206
941,5.0292,579.0,1419.5,0.119832,opencv,0.4,1,5,5:opencv,4.673,55.063,,,1207
942,5.0333,578.0,1415.5,0.119832,opencv,0.367,1,5,5:opencv,4.554,54.584,,,1208
943,5.0375,578.0,1406.5,0.119832,opencv,0.333,1,5,5:opencv,4.554,53.505,,,1209
944,5.0417,578.0,1391.5,0.119832,opencv,0.3,1,5,5:opencv,4.554,51.708,,,1210
945,5.0458,578.0,1372.5,0.119832,opencv,0.267,1,5,5:opencv,4.554,49.431,,,1211
946,5.05,577.0,1350.5,0.119832,opencv,0.233,1,5,5:opencv,4.434,46.794,,,1212
947,5.0542,574.0,1326.5,0.119832,opencv,0.2,1,5,5:opencv,4.074,43.918,,,1213
948,5.0583,573.0,1299.5,0.119832,opencv,0.167,1,5,5:opencv,3.954,40.683,,,1214
949,5.0625,572.0,1273.5,0.119832,opencv,0.133,1,5,5:opencv,3.835,37.567,,,1215
950,5.0667,572.0,1247.5,0.119832,opencv,0.1,1,5,5:opencv,3.835,34.452,,,1216
951,5.0708,571.0,1222.5,0.119832,opencv,0.1,1,5,5:opencv,3.715,31.456,,,1217
952,5.075,570.0,1196.5,0.119832,opencv,0.1,1,5,5:opencv,3.595,28.34,,,1218
953,5.0792,569.0,1170.5,0.119832,opencv,0.1,1,5,5:opencv,3.475,25.225,,,1219
956,5.0917,568.16,1092.91,0.120345,apriltag,1.0,1,5,5:apriltag,3.288,15.777,172.211,0.0,1222
957,5.0958,566.0,1066.0,0.120345,opencv,0.967,1,5,5:opencv,3.129,12.757,,,1223
958,5.1,565.0,1041.0,0.120345,opencv,0.933,1,5,5:opencv,3.009,9.748,,,1224
959,5.1042,565.2,1015.98,0.119708,apriltag,1.0,1,5,5:apriltag,2.771,6.526,168.633,0.0,1225
960,5.1083,562.0,989.0,0.119708,opencv,0.967,1,5,5:opencv,2.634,3.472,,,1226
961,5.1125,561.0,963.0,0.119708,opencv,0.933,1,5,5:opencv,2.514,0.359,,,1227
962,5.1167,560.0,937.0,0.119708,opencv,0.9,1,5,5:opencv,2.394,-2.753,,,1228
963,5.1208,560.0,911.0,0.119708,opencv,0.867,1,5,5:opencv,2.394,-5.866,,,1229
964,5.125,559.0,885.0,0.119708,opencv,0.833,1,5,5:opencv,2.274,-8.978,,,1230
965,5.1292,557.0,859.0,0.119708,opencv,0.8,1,5,5:opencv,2.035,-12.09,,,1231
966,5.1333,555.8,835.41,0.119881,apriltag,1.0,1,5,5:apriltag,1.879,-14.531,169.315,0.0,1232
967,5.1375,554.0,809.0,0.119881,opencv,0.967,1,5,5:opencv,1.678,-18.102,,,1233
968,5.1417,553.0,784.0,0.119881,opencv,0.933,1,5,5:opencv,1.558,-21.099,,,1234
969,5.1458,552.0,758.0,0.119881,opencv,0.9,1,5,5:opencv,1.439,-24.216,,,1235
970,5.15,552.0,732.0,0.119881,opencv,0.867,1,5,5:opencv,1.439,-27.333,,,1236
971,5.1542,551.0,706.0,0.119881,opencv,0.833,1,5,5:opencv,1.319,-30.45,,,1237
972,5.1583,549.0,681.0,0.119881,opencv,0.8,1,5,5:opencv,1.079,-33.447,,,1238
973,5.1625,548.0,655.0,0.119881,opencv,0.767,1,5,5:opencv,0.959,-36.564,,,1239
974,5.1667,546.0,629.0,0.119881,opencv,0.733,1,5,5:opencv,0.719,-39.681,,,1240
975,5.1708,545.0,602.0,0.119881,opencv,0.7,1,5,5:opencv,0.599,-42.918,,,1241
976,5.175,545.0,576.0,0.119881,opencv,0.667,1,5,5:opencv,0.599,-46.034,,,1242
977,5.1792,544.0,549.0,0.119881,opencv,0.633,1,5,5:opencv,0.48,-49.271,,,1243
978,5.1833,543.0,523.0,0.119881,opencv,0.6,1,5,5:opencv,0.36,-52.388,,,1244
979,5.1875,542.0,497.0,0.119881,opencv,0.567,1,5,5:opencv,0.24,-55.505,,,1245
980,5.1917,541.0,471.0,0.119881,opencv,0.533,1,5,5:opencv,0.12,-58.622,,,1246
981,5.1958,542.4,450.77,0.118611,apriltag,1.0,1,5,5:apriltag,0.214,-60.329,171.889,0.0,1247
982,5.2,543.38,448.14,0.118399,apriltag,1.0,1,5,5:apriltag,0.399,-60.42,171.215,0.0,1248
983,5.2042,544.81,453.89,0.118455,apriltag,1.0,1,5,5:apriltag,0.543,-60.388,172.97,0.0,1249
984,5.2083,543.55,463.86,0.118728,apriltag,1.0,1,5,5:apriltag,0.402,-58.979,172.381,0.0,1250
985,5.2125,540.78,480.27,0.118971,apriltag,1.0,1,5,5:apriltag,0.177,-57.66,174.307,0.0,1251
986,5.2167,543.05,499.88,0.11886,apriltag,1.0,1,5,5:apriltag,0.296,-54.946,173.18,0.0,1252
987,5.2208,543.51,523.55,0.11832,apriltag,1.0,1,5,5:apriltag,0.499,-51.87,172.363,0.0,1253
988,5.225,546.55,548.08,0.119968,apriltag,1.0,1,5,5:apriltag,0.844,-49.246,173.551,0.0,1254
989,5.2292,547.5,573.0,0.119968,opencv,0.967,1,5,5:opencv,0.9,-46.428,,,1255
990,5.2333,546.5,600.0,0.119968,opencv,0.933,1,5,5:opencv,0.78,-43.188,,,1256
991,5.2375,547.5,627.0,0.119968,opencv,0.9,1,5,5:opencv,0.9,-39.949,,,1257
992,5.2417,550.1,653.78,0.119212,apriltag,1.0,1,5,5:apriltag,1.189,-35.818,169.846,0.0,1258
993,5.2458,551.5,679.0,0.119212,opencv,0.967,1,5,5:opencv,1.371,-33.499,,,1259
994,5.25,552.5,705.0,0.119212,opencv,0.933,1,5,5:opencv,1.49,-30.399,,,1260
995,5.2542,552.5,731.0,0.119212,opencv,0.9,1,5,5:opencv,1.49,-27.3,,,1261
996,5.2583,552.5,758.0,0.119212,opencv,0.867,1,5,5:opencv,1.49,-24.081,,,1262
997,5.2625,553.5,785.0,0.119212,opencv,0.833,1,5,5:opencv,1.609,-20.862,,,1263
998,5.2667,555.5,811.0,0.119212,opencv,0.8,1,5,5:opencv,1.848,-17.763,,,1264
999,5.2708,557.5,838.0,0.119212,opencv,0.767,1,5,5:opencv,2.086,-14.544,,,1265
1000,5.275,558.5,864.0,0.119212,opencv,0.733,1,5,5:opencv,2.205,-11.444,,,1266
1001,5.2792,558.5,891.0,0.119212,opencv,0.7,1,5,5:opencv,2.205,-8.226,,,1267
1002,5.2833,559.5,917.0,0.119212,opencv,0.667,1,5,5:opencv,2.325,-5.126,,,1268
1003,5.2875,560.5,944.0,0.119212,opencv,0.633,1,5,5:opencv,2.444,-1.907,,,1269
1004,5.2917,561.5,970.0,0.119212,opencv,0.6,1,5,5:opencv,2.563,1.192,,,1270
1005,5.2958,563.5,995.0,0.119212,opencv,0.567,1,5,5:opencv,2.801,4.172,,,1271
1006,5.3,564.5,1021.0,0.119212,opencv,0.533,1,5,5:opencv,2.921,7.272,,,1272
1007,5.3042,565.5,1047.0,0.119212,opencv,0.5,1,5,5:opencv,3.04,10.371,,,1273
1008,5.3083,566.5,1074.0,0.119212,opencv,0.467,1,5,5:opencv,3.159,13.59,,,1274
1009,5.3125,566.5,1100.0,0.119212,opencv,0.433,1,5,5:opencv,3.159,16.69,,,1275
1010,5.3167,567.5,1127.0,0.119212,opencv,0.4,1,5,5:opencv,3.278,19.908,,,1276
1011,5.3208,568.5,1153.0,0.119212,opencv,0.367,1,5,5:opencv,3.398,23.008,,,1277
1012,5.325,569.5,1179.0,0.119212,opencv,0.333,1,5,5:opencv,3.517,26.107,,,1278
1013,5.3292,571.5,1206.0,0.119212,opencv,0.3,1,5,5:opencv,3.755,29.326,,,1279
1014,5.3333,572.5,1232.0,0.119212,opencv,0.267,1,5,5:opencv,3.874,32.426,,,1280
1015,5.3375,573.5,1257.0,0.119212,opencv,0.233,1,5,5:opencv,3.994,35.406,,,1281
1016,5.3417,574.5,1283.0,0.119212,opencv,0.2,1,5,5:opencv,4.113,38.506,,,1282
1017,5.3458,575.5,1311.0,0.119212,opencv,0.167,1,5,5:opencv,4.232,41.843,,,1283
1018,5.35,576.5,1338.0,0.119212,opencv,0.133,1,5,5:opencv,4.351,45.062,,,1284
1019,5.3542,578.5,1363.0,0.119212,opencv,0.1,1,5,5:opencv,4.59,48.043,,,1285
1020,5.3583,579.5,1388.0,0.119212,opencv,0.1,1,5,5:opencv,4.709,51.023,,,1286
1021,5.3625,579.5,1411.0,0.119212,opencv,0.1,1,5,5:opencv,4.709,53.765,,,1287
1022,5.3667,579.5,1419.0,0.119212,opencv,0.1,1,5,5:opencv,4.709,54.718,,,1288
1057,5.5125,546.47,588.77,0.119362,apriltag,1.0,1,5,5:apriltag,0.735,-44.313,173.358,0.0,1323
1058,5.5167,544.5,562.5,0.119362,opencv,0.967,1,5,5:opencv,0.537,-47.446,,,1324
1059,5.5208,544.5,535.5,0.119362,opencv,0.933,1,5,5:opencv,0.537,-50.669,,,1325
1060,5.525,543.5,509.5,0.119362,opencv,0.9,1,5,5:opencv,0.418,-53.773,,,1326
1061,5.5292,542.5,483.5,0.119362,opencv,0.867,1,5,5:opencv,0.298,-56.876,,,1327
1062,5.5333,542.48,458.78,0.119157,apriltag,1.0,1,5,5:apriltag,0.257,-59.508,172.268,0.0,1328
1063,5.5375,542.35,448.63,0.118767,apriltag,1.0,1,5,5:apriltag,0.295,-60.561,171.813,0.0,1329
1064,5.5417,543.82,452.64,0.117912,apriltag,1.0,1,5,5:apriltag,0.476,-59.896,171.146,0.0,1330
1065,5.5458,543.38,460.26,0.118392,apriltag,1.0,1,5,5:apriltag,0.453,-59.167,171.85,0.0,1331
1066,5.55,542.73,473.78,0.118865,apriltag,1.0,1,5,5:apriltag,0.298,-57.758,172.275,0.0,1332
1067,5.5542,542.44,491.84,0.119309,apriltag,1.0,1,5,5:apriltag,0.222,-55.757,172.771,0.0,1333
1068,5.5583,545.21,515.37,0.118888,apriltag,1.0,1,5,5:apriltag,0.416,-53.045,173.045,0.0,1334
1069,5.5625,545.0,539.0,0.118888,opencv,0.967,1,5,5:opencv,0.594,-50.052,,,1335
1070,5.5667,547.0,565.0,0.118888,opencv,0.933,1,5,5:opencv,0.832,-46.961,,,1336
1071,5.5708,547.0,593.0,0.118888,opencv,0.9,1,5,5:opencv,0.832,-43.632,,,1337
1072,5.575,547.0,619.0,0.118888,opencv,0.867,1,5,5:opencv,0.832,-40.541,,,1338
1073,5.5792,548.0,645.0,0.118888,opencv,0.833,1,5,5:opencv,0.951,-37.45,,,1339
1074,5.5833,550.0,671.0,0.118888,opencv,0.8,1,5,5:opencv,1.189,-34.359,,,1340
1075,5.5875,552.68,695.42,0.118519,apriltag,1.0,1,5,5:apriltag,1.466,-31.156,171.014,0.0,1341
1076,5.5917,552.0,722.0,0.118519,opencv,0.967,1,5,5:opencv,1.422,-28.208,,,1342
1077,5.5958,552.0,749.0,0.118519,opencv,0.933,1,5,5:opencv,1.422,-25.008,,,1343
1078,5.6,553.0,776.0,0.118519,opencv,0.9,1,5,5:opencv,1.541,-21.807,,,1344
1079,5.6042,554.0,803.0,0.118519,opencv,0.867,1,5,5:opencv,1.659,-18.607,,,1345
1080,5.6083,556.0,829.0,0.118519,opencv,0.833,1,5,5:opencv,1.896,-15.526,,,1346
1081,5.6125,557.0,856.0,0.118519,opencv,0.8,1,5,5:opencv,2.015,-12.326,,,1347
1082,5.6167,558.0,882.0,0.118519,opencv,0.767,1,5,5:opencv,2.133,-9.244,,,1348
1083,5.6208,559.0,909.0,0.118519,opencv,0.733,1,5,5:opencv,2.252,-6.044,,,1349
1084,5.625,560.0,935.0,0.118519,opencv,0.7,1,5,5:opencv,2.37,-2.963,,,1350
1085,5.6292,562.77,961.42,0.119602,apriltag,1.0,1,5,5:apriltag,2.578,0.134,173.019,0.0,1351
1086,5.6333,561.5,987.0,0.119602,opencv,0.967,1,5,5:opencv,2.571,3.229,,,1352
1087,5.6375,563.5,1013.0,0.119602,opencv,0.933,1,5,5:opencv,2.811,6.339,,,1353
1088,5.6417,564.5,1039.0,0.119602,opencv,0.9,1,5,5:opencv,2.93,9.449,,,1354
1089,5.6458,565.5,1065.0,0.119602,opencv,0.867,1,5,5:opencv,3.05,12.558,,,1355
1090,5.65,565.5,1092.0,0.119602,opencv,0.833,1,5,5:opencv,3.05,15.787,,,1356
1091,5.6542,566.5,1118.0,0.119602,opencv,0.8,1,5,5:opencv,3.169,18.897,,,1357
1092,5.6583,567.5,1144.0,0.119602,opencv,0.767,1,5,5:opencv,3.289,22.007,,,1358
1093,5.6625,568.5,1171.0,0.119602,opencv,0.733,1,5,5:opencv,3.409,25.236,,,1359
1094,5.6667,569.5,1197.0,0.119602,opencv,0.7,1,5,5:opencv,3.528,28.346,,,1360
1095,5.6708,571.5,1223.0,0.119602,opencv,0.667,1,5,5:opencv,3.767,31.455,,,1361
1096,5.675,572.5,1249.0,0.119602,opencv,0.633,1,5,5:opencv,3.887,34.565,,,1362
1097,5.6792,573.5,1275.0,0.119602,opencv,0.6,1,5,5:opencv,4.007,37.674,,,1363
1098,5.6833,574.5,1302.0,0.119602,opencv,0.567,1,5,5:opencv,4.126,40.904,,,1364
1099,5.6875,575.5,1330.0,0.119602,opencv,0.533,1,5,5:opencv,4.246,44.253,,,1365
1100,5.6917,577.5,1355.0,0.119602,opencv,0.5,1,5,5:opencv,4.485,47.243,,,1366
1101,5.6958,578.5,1380.0,0.119602,opencv,0.467,1,5,5:opencv,4.605,50.233,,,1367
1102,5.7,579.5,1406.0,0.119602,opencv,0.433,1,5,5:opencv,4.724,53.342,,,1368
1103,5.7042,578.5,1420.0,0.119602,opencv,0.4,1,5,5:opencv,4.605,55.017,,,1369
1104,5.7083,577.5,1419.0,0.119602,opencv,0.367,1,5,5:opencv,4.485,54.897,,,1370
1105,5.7125,577.5,1414.0,0.119602,opencv,0.333,1,5,5:opencv,4.485,54.299,,,1371
1106,5.7167,577.5,1404.0,0.119602,opencv,0.3,1,5,5:opencv,4.485,53.103,,,1372
1107,5.7208,577.5,1389.0,0.119602,opencv,0.267,1,5,5:opencv,4.485,51.309,,,1373
1108,5.725,577.5,1369.0,0.119602,opencv,0.233,1,5,5:opencv,4.485,48.917,,,1374
1109,5.7292,575.5,1346.0,0.119602,opencv,0.2,1,5,5:opencv,4.246,46.166,,,1375
1110,5.7333,573.5,1322.0,0.119602,opencv,0.167,1,5,5:opencv,4.007,43.296,,,1376
1111,5.7375,572.5,1296.0,0.119602,opencv,0.133,1,5,5:opencv,3.887,40.186,,,1377
1112,5.7417,572.5,1270.0,0.119602,opencv,0.1,1,5,5:opencv,3.887,37.076,,,1378
1113,5.7458,571.5,1244.0,0.119602,opencv,0.1,1,5,5:opencv,3.767,33.967,,,1379
1114,5.75,570.5,1218.0,0.119602,opencv,0.1,1,5,5:opencv,3.648,30.857,,,1380
1115,5.7542,569.5,1192.0,0.119602,opencv,0.1,1,5,5:opencv,3.528,27.748,,,1381
1120,5.775,565.91,1064.26,0.119278,apriltag,1.0,1,5,5:apriltag,3.086,12.367,172.8,0.0,1386
1121,5.7792,564.0,1038.0,0.119278,opencv,0.967,1,5,5:opencv,2.863,9.304,,,1387
1122,5.7833,562.0,1012.0,0.119278,opencv,0.933,1,5,5:opencv,2.624,6.202,,,1388
1123,5.7875,561.0,986.0,0.119278,opencv,0.9,1,5,5:opencv,2.505,3.101,,,1389
1124,5.7917,560.0,961.0,0.119278,opencv,0.867,1,5,5:opencv,2.386,0.119,,,1390
1125,5.7958,559.0,935.0,0.119278,opencv,0.833,1,5,5:opencv,2.266,-2.982,,,1391
1126,5.8,558.0,909.0,0.119278,opencv,0.8,1,5,5:opencv,2.147,-6.083,,,1392
1127,5.8042,557.0,883.0,0.119278,opencv,0.767,1,5,5:opencv,2.028,-9.184,,,1393
1128,5.8083,556.0,857.0,0.119278,opencv,0.733,1,5,5:opencv,1.908,-12.286,,,1394
1129,5.8125,555.0,831.0,0.119278,opencv,0.7,1,5,5:opencv,1.789,-15.387,,,1395
1130,5.8167,554.0,806.0,0.119278,opencv,0.667,1,5,5:opencv,1.67,-18.369,,,1396
1131,5.8208,553.0,780.0,0.119278,opencv,0.633,1,5,5:opencv,1.551,-21.47,,,1397
1132,5.825,552.0,754.0,0.119278,opencv,0.6,1,5,5:opencv,1.431,-24.571,,,1398
1133,5.8292,551.0,728.0,0.119278,opencv,0.567,1,5,5:opencv,1.312,-27.672,,,1399
1134,5.8333,552.05,703.77,0.118875,apriltag,1.0,1,5,5:apriltag,1.37,-30.233,171.093,0.0,1400
1135,5.8375,550.0,677.0,0.118875,opencv,0.967,1,5,5:opencv,1.189,-33.642,,,1401
1136,5.8417,549.0,651.0,0.118875,opencv,0.933,1,5,5:opencv,1.07,-36.733,,,1402
1137,5.8458,547.0,625.0,0.118875,opencv,0.9,1,5,5:opencv,0.832,-39.823,,,1403
1138,5.85,546.0,599.0,0.118875,opencv,0.867,1,5,5:opencv,0.713,-42.914,,,1404
1139,5.8542,545.0,572.0,0.118875,opencv,0.833,1,5,5:opencv,0.594,-46.124,,,1405
1140,5.8583,544.0,546.0,0.118875,opencv,0.8,1,5,5:opencv,0.476,-49.214,,,1406
1141,5.8625,543.0,520.0,0.118875,opencv,0.767,1,5,5:opencv,0.357,-52.305,,,1407
1142,5.8667,545.52,493.62,0.118391,apriltag,1.0,1,5,5:apriltag,0.406,-56.362,175.389,0.0,1408
1143,5.8708,541.5,468.0,0.118391,opencv,0.967,1,5,5:opencv,0.178,-58.249,,,1409
1144,5.875,542.83,450.86,0.118944,apriltag,1.0,1,5,5:apriltag,0.27,-60.304,171.946,0.0,1410
1145,5.8792,543.88,450.93,0.118099,apriltag,1.0,1,5,5:apriltag,0.416,-59.932,170.849,0.0,1411
1146,5.8833,543.62,457.06,0.118238,apriltag,1.0,1,5,5:apriltag,0.459,-59.295,171.046,0.0,1412
1147,5.8875,543.03,469.22,0.118512,apriltag,1.0,1,5,5:apriltag,0.336,-58.346,172.372,0.0,1413
1148,5.8917,541.76,485.89,0.118592,apriltag,1.0,1,5,5:apriltag,0.173,-56.302,172.409,0.0,1414
1149,5.8958,543.12,507.1,0.118671,apriltag,1.0,1,5,5:apriltag,0.316,-53.736,172.127,0.0,1415
1150,5.9,544.0,530.5,0.118671,opencv,0.967,1,5,5:opencv,0.475,-50.969,,,1416
1151,5.9042,547.0,556.5,0.118671,opencv,0.933,1,5,5:opencv,0.831,-47.884,,,1417
1152,5.9083,547.0,583.5,0.118671,opencv,0.9,1,5,5:opencv,0.831,-44.68,,,1418
1153,5.9125,547.0,609.5,0.118671,opencv,0.867,1,5,5:opencv,0.831,-41.594,,,1419
1154,5.9167,548.0,636.5,0.118671,opencv,0.833,1,5,5:opencv,0.949,-38.39,,,1420
1155,5.9208,552.22,661.75,0.119189,apriltag,1.0,1,5,5:apriltag,1.246,-35.736,173.77,0.0,1421
1156,5.925,551.5,687.5,0.119189,opencv,0.967,1,5,5:opencv,1.371,-32.479,,,1422
1157,5.9292,552.5,713.5,0.119189,opencv,0.933,1,5,5:opencv,1.49,-29.38,,,1423
1158,5.9333,552.5,739.5,0.119189,opencv,0.9,1,5,5:opencv,1.49,-26.281,,,1424
1159,5.9375,552.5,766.5,0.119189,opencv,0.867,1,5,5:opencv,1.49,-23.063,,,1425
1160,5.9417,553.5,793.5,0.119189,opencv,0.833,1,5,5:opencv,1.609,-19.845,,,1426
1161,5.9458,555.5,820.5,0.119189,opencv,0.8,1,5,5:opencv,1.847,-16.627,,,1427
1162,5.95,556.5,846.5,0.119189,opencv,0.767,1,5,5:opencv,1.967,-13.528,,,1428
1163,5.9542,557.5,872.5,0.119189,opencv,0.733,1,5,5:opencv,2.086,-10.429,,,1429
1164,5.9583,558.5,899.5,0.119189,opencv,0.7,1,5,5:opencv,2.205,-7.211,,,1430
1165,5.9625,562.51,924.78,0.119023,apriltag,1.0,1,5,5:apriltag,2.383,-4.126,172.04,0.0,1431
1166,5.9667,559.5,952.0,0.119023,opencv,0.967,1,5,5:opencv,2.321,-0.952,,,1432
1167,5.9708,562.94,978.79,0.119901,apriltag,1.0,1,5,5:apriltag,2.608,2.121,168.62,0.0,1433
1168,5.975,562.0,1003.0,0.119901,opencv,0.967,1,5,5:opencv,2.638,5.156,,,1434
1169,5.9792,564.0,1029.0,0.119901,opencv,0.933,1,5,5:opencv,2.878,8.273,,,1435
1170,5.9833,564.0,1055.0,0.119901,opencv,0.9,1,5,5:opencv,2.878,11.391,,,1436
1171,5.9875,565.0,1082.0,0.119901,opencv,0.867,1,5,5:opencv,2.998,14.628,,,1437
1172,5.9917,565.0,1108.0,0.119901,opencv,0.833,1,5,5:opencv,2.998,17.745,,,1438
